"sexua","adina","s_city_id","s_city","s_lat","s_lon","e_city_id","e_City","e_lat","e_lon","s_Volume","urtea","kanpo"
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"001","Abaltzisketa",43.0478490231034,-2.10550636009426,2,"2010",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"001","Abaltzisketa",43.0478490231034,-2.10550636009426,3,"2012",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"001","Abaltzisketa",43.0478490231034,-2.10550636009426,1,"2020",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"008","Amezketa",43.0488807550129,-2.08821447490697,1,"2014",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"008","Amezketa",43.0488807550129,-2.08821447490697,1,"2020",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"009","Andoain",43.2194567610077,-2.01995674178425,1,"2012",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"049","Lazkao",43.0344983519925,-2.18684468917324,1,"2012",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2018",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"071","Tolosa",43.1380304713684,-2.07192310034545,1,"2014",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"071","Tolosa",43.1380304713684,-2.07192310034545,1,"2018",0
"Orotara","Orotara","001","Abaltzisketa",43.0478490231034,-2.10550636009426,"076","Ordizia",43.0537694821664,-2.17929872020042,1,"2020",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"002","Aduna",43.2038044486482,-2.04986627961215,1,"2014",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"002","Aduna",43.2038044486482,-2.04986627961215,2,"2016",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"009","Andoain",43.2194567610077,-2.01995674178425,1,"2018",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"018","Azpeitia",43.1839487593919,-2.26590519902457,1,"2020",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2016",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"083","Lasarte-Oria",43.2682160888334,-2.02025714521673,1,"2016",0
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"EUROPAR BATASUNA","Europar Batasuna",51.423193732398,12.3355861129549,1,"2014",1
"Orotara","Orotara","002","Aduna",43.2038044486482,-2.04986627961215,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2018",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"003","Aizarnazabal",43.2556503888788,-2.2365578679102,3,"2012",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"003","Aizarnazabal",43.2556503888788,-2.2365578679102,5,"2014",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"003","Aizarnazabal",43.2556503888788,-2.2365578679102,1,"2016",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"003","Aizarnazabal",43.2556503888788,-2.2365578679102,8,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"003","Aizarnazabal",43.2556503888788,-2.2365578679102,5,"2020",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"016","Aia",43.2364276364016,-2.14811584004224,1,"2016",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"017","Azkoitia",43.1778302235496,-2.31267926020893,2,"2016",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"018","Azpeitia",43.1839487593919,-2.26590519902457,2,"2012",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"018","Azpeitia",43.1839487593919,-2.26590519902457,1,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"027","Zestoa",43.2399511487832,-2.25883735439584,1,"2014",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"027","Zestoa",43.2399511487832,-2.25883735439584,2,"2016",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"027","Zestoa",43.2399511487832,-2.25883735439584,2,"2020",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"061","Orio",43.2759147060024,-2.12676703903852,1,"2014",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"067","Errenteria",43.3126657248342,-1.89868091259221,1,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2020",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"074","Bergara",43.1174783082308,-2.41311935924782,1,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"079","Zarautz",43.2853713728832,-2.1751557540414,1,"2012",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"079","Zarautz",43.2853713728832,-2.1751557540414,2,"2014",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"079","Zarautz",43.2853713728832,-2.1751557540414,1,"2016",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"079","Zarautz",43.2853713728832,-2.1751557540414,1,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"081","Zumaia",43.2968425648604,-2.25859480608232,1,"2016",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"081","Zumaia",43.2968425648604,-2.25859480608232,1,"2018",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"081","Zumaia",43.2968425648604,-2.25859480608232,1,"2020",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"083","Lasarte-Oria",43.2682160888334,-2.02025714521673,1,"2014",0
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"BIZKAIA","Bizkaia",43.2205134587011,-2.73381662608621,1,"2018",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2010",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2012",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,4,"2014",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2016",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,3,"2018",1
"Orotara","Orotara","003","Aizarnazabal",43.2556503888788,-2.2365578679102,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2020",1
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"018","Azpeitia",43.1839487593919,-2.26590519902457,1,"2014",0
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"066","Errezil",43.1650334919039,-2.17393521410894,1,"2016",0
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"067","Errenteria",43.3126657248342,-1.89868091259221,1,"2016",0
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"071","Tolosa",43.1380304713684,-2.07192310034545,2,"2012",0
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"071","Tolosa",43.1380304713684,-2.07192310034545,1,"2018",0
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"GAINERAKO ESTATUAK","Gainerako Estatuak",50.9225943076812,-19.0674005039916,1,"2020",1
"Orotara","Orotara","004","Albiztur",43.1298292917163,-2.13717619050379,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2020",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"005","Alegia",43.1004283080256,-2.09813519199775,11,"2010",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"005","Alegia",43.1004283080256,-2.09813519199775,6,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"005","Alegia",43.1004283080256,-2.09813519199775,7,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"005","Alegia",43.1004283080256,-2.09813519199775,9,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"005","Alegia",43.1004283080256,-2.09813519199775,19,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"005","Alegia",43.1004283080256,-2.09813519199775,9,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"008","Amezketa",43.0488807550129,-2.08821447490697,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"008","Amezketa",43.0488807550129,-2.08821447490697,4,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"009","Andoain",43.2194567610077,-2.01995674178425,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"010","Anoeta",43.1614362144206,-2.07137549992133,1,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"010","Anoeta",43.1614362144206,-2.07137549992133,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"011","Antzuola",43.0985938302823,-2.38105389526263,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"014","Asteasu",43.1933687393356,-2.09717399876285,1,"2010",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"014","Asteasu",43.1933687393356,-2.09717399876285,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"017","Azkoitia",43.1778302235496,-2.31267926020893,1,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"019","Beasain",43.0473747139814,-2.19610656485408,1,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"019","Beasain",43.0473747139814,-2.19610656485408,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"027","Zestoa",43.2399511487832,-2.25883735439584,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"028","Zizurkil",43.1980062335617,-2.07375141854433,3,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"039","Getaria",43.3032608032279,-2.20436286926259,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"040","Hernani",43.265070857899,-1.97593084660299,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"040","Hernani",43.265070857899,-1.97593084660299,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"042","Ibarra",43.1314502680937,-2.06231728409128,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"042","Ibarra",43.1314502680937,-2.06231728409128,1,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"042","Ibarra",43.1314502680937,-2.06231728409128,3,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"042","Ibarra",43.1314502680937,-2.06231728409128,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"043","Idiazabal",43.0130229026113,-2.23315333068731,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"044","Ikaztegieta",43.0948409679675,-2.12370219815121,1,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"045","Irun",43.337783943565,-1.78883517613836,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"045","Irun",43.337783943565,-1.78883517613836,3,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"046","Irura",43.1675257245034,-2.06749289673278,1,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"049","Lazkao",43.0344983519925,-2.18684468917324,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"049","Lazkao",43.0344983519925,-2.18684468917324,2,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"053","Lezo",43.321017532468,-1.89885176068129,1,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"054","Lizartza",43.1031610500256,-2.03366546822875,1,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"061","Orio",43.2759147060024,-2.12676703903852,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"064","Pasaia",43.3245568703601,-1.91745109844367,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"064","Pasaia",43.3245568703601,-1.91745109844367,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"067","Errenteria",43.3126657248342,-1.89868091259221,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"067","Errenteria",43.3126657248342,-1.89868091259221,1,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"067","Errenteria",43.3126657248342,-1.89868091259221,3,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,2,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,2,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,2,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,3,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"071","Tolosa",43.1380304713684,-2.07192310034545,2,"2010",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"071","Tolosa",43.1380304713684,-2.07192310034545,3,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"071","Tolosa",43.1380304713684,-2.07192310034545,3,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"071","Tolosa",43.1380304713684,-2.07192310034545,6,"2016",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"071","Tolosa",43.1380304713684,-2.07192310034545,2,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"071","Tolosa",43.1380304713684,-2.07192310034545,7,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"074","Bergara",43.1174783082308,-2.41311935924782,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"074","Bergara",43.1174783082308,-2.41311935924782,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"075","Villabona",43.1879719992705,-2.0537461883643,1,"2012",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"075","Villabona",43.1879719992705,-2.0537461883643,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"075","Villabona",43.1879719992705,-2.0537461883643,1,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"076","Ordizia",43.0537694821664,-2.17929872020042,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"076","Ordizia",43.0537694821664,-2.17929872020042,3,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"077","Urretxu",43.0931570295014,-2.3137830381541,2,"2020",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"079","Zarautz",43.2853713728832,-2.1751557540414,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"080","Zumarraga",43.0905047377681,-2.31461621992833,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"081","Zumaia",43.2968425648604,-2.25859480608232,1,"2014",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"083","Lasarte-Oria",43.2682160888334,-2.02025714521673,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"087","Altzaga",43.0645580792016,-2.15384534381094,1,"2018",0
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"ARABA","Araba",42.8471029140257,-2.51339115115572,1,"2018",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"ARABA","Araba",42.8471029140257,-2.51339115115572,2,"2020",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"BIZKAIA","Bizkaia",43.2205134587011,-2.73381662608621,3,"2016",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"BIZKAIA","Bizkaia",43.2205134587011,-2.73381662608621,1,"2020",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"EUROPAR BATASUNA","Europar Batasuna",51.423193732398,12.3355861129549,1,"2014",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"EUROPAR BATASUNA","Europar Batasuna",51.423193732398,12.3355861129549,1,"2018",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"EUROPAR BATASUNA","Europar Batasuna",51.423193732398,12.3355861129549,1,"2020",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO ESTATUAK","Gainerako Estatuak",50.9225943076812,-19.0674005039916,1,"2014",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO ESTATUAK","Gainerako Estatuak",50.9225943076812,-19.0674005039916,1,"2016",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO ESTATUAK","Gainerako Estatuak",50.9225943076812,-19.0674005039916,4,"2018",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO ESTATUAK","Gainerako Estatuak",50.9225943076812,-19.0674005039916,1,"2020",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,3,"2012",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,2,"2014",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,3,"2016",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,5,"2018",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2020",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"NAFARROA","Nafarroa",42.5275511311075,-1.67294668460303,1,"2016",1
"Orotara","Orotara","005","Alegia",43.1004283080256,-2.09813519199775,"NAFARROA","Nafarroa",42.5275511311075,-1.67294668460303,3,"2018",1
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"006","Alkiza",43.172939335768,-2.10902252785626,1,"2010",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"006","Alkiza",43.172939335768,-2.10902252785626,1,"2012",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"006","Alkiza",43.172939335768,-2.10902252785626,1,"2014",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"006","Alkiza",43.172939335768,-2.10902252785626,4,"2016",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"006","Alkiza",43.172939335768,-2.10902252785626,3,"2020",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"009","Andoain",43.2194567610077,-2.01995674178425,1,"2016",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"010","Anoeta",43.1614362144206,-2.07137549992133,1,"2014",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"022","Berastegi",43.1240835383782,-1.97931918090073,1,"2018",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2014",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2018",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"083","Lasarte-Oria",43.2682160888334,-2.02025714521673,1,"2014",0
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"BIZKAIA","Bizkaia",43.2205134587011,-2.73381662608621,2,"2014",1
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2014",1
"Orotara","Orotara","006","Alkiza",43.172939335768,-2.10902252785626,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2020",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"005","Alegia",43.1004283080256,-2.09813519199775,1,"2016",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"007","Altzo",43.0998222802643,-2.08348399750546,2,"2012",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"007","Altzo",43.0998222802643,-2.08348399750546,2,"2014",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"007","Altzo",43.0998222802643,-2.08348399750546,1,"2018",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"008","Amezketa",43.0488807550129,-2.08821447490697,1,"2020",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"028","Zizurkil",43.1980062335617,-2.07375141854433,3,"2014",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2018",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"069","Donostia-San Sebastián",43.3217849731498,-1.98591160774209,1,"2020",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"071","Tolosa",43.1380304713684,-2.07192310034545,4,"2014",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"071","Tolosa",43.1380304713684,-2.07192310034545,1,"2018",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"071","Tolosa",43.1380304713684,-2.07192310034545,1,"2020",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"080","Zumarraga",43.0905047377681,-2.31461621992833,1,"2014",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"088","Gaztelu",43.1162579918804,-2.02455560648913,1,"2016",0
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"BIZKAIA","Bizkaia",43.2205134587011,-2.73381662608621,2,"2020",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"GAINERAKO ESTATUAK","Gainerako Estatuak",50.9225943076812,-19.0674005039916,1,"2020",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,1,"2016",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,2,"2018",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"GAINERAKO PROBINTZIAK","Gainerako Probintziak",40.3514945322229,-1.10582026993812,2,"2020",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"NAFARROA","Nafarroa",42.5275511311075,-1.67294668460303,2,"2016",1
"Orotara","Orotara","007","Altzo",43.0998222802643,-2.08348399750546,"NAFARROA","Nafarroa",42.5275511311075,-1.67294668460303,1,"2020",1
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"001","Abaltzisketa",43.0478490231034,-2.10550636009426,1,"2012",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"001","Abaltzisketa",43.0478490231034,-2.10550636009426,1,"2016",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"001","Abaltzisketa",43.0478490231034,-2.10550636009426,2,"2018",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"005","Alegia",43.1004283080256,-2.09813519199775,1,"2018",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"008","Amezketa",43.0488807550129,-2.08821447490697,2,"2012",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"008","Amezketa",43.0488807550129,-2.08821447490697,5,"2014",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"008","Amezketa",43.0488807550129,-2.08821447490697,2,"2016",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"008","Amezketa",43.0488807550129,-2.08821447490697,4,"2018",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"008","Amezketa",43.0488807550129,-2.08821447490697,5,"2020",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"018","Azpeitia",43.1839487593919,-2.26590519902457,1,"2014",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"018","Azpeitia",43.1839487593919,-2.26590519902457,1,"2018",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"040","Hernani",43.265070857899,-1.97593084660299,1,"2018",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"040","Hernani",43.265070857899,-1.97593084660299,1,"2020",0
"Orotara","Orotara","008","Amezketa",43.0488807550129,-2.08821447490697,"049","Lazkao",43.0344983519925,-2.18684468917324,1,"2016",0
